"id","fqdn/ip","port","severity","finding","cve","cwe"
"winshock","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_70","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11_12","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_13_14","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_15","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chromium_137_win11","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","nitrates-staging.osc-fr1.scalingo.io/5.104.101.30","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
